path,n_objects,response
data/vlm/2D/counting_control/images/nObjects=4_trial=82.png,4,"[l, l, l"
data/vlm/2D/counting_control/images/nObjects=18_trial=20.png,18,[16].
data/vlm/2D/counting_control/images/nObjects=16_trial=89.png,16,[1] [2]
data/vlm/2D/counting_control/images/nObjects=6_trial=39.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=12_trial=6.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=76.png,17,[15]
data/vlm/2D/counting_control/images/nObjects=1_trial=34.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=11_trial=64.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=92.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=54.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=5_trial=9.png,5,[right]
data/vlm/2D/counting_control/images/nObjects=19_trial=36.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=14_trial=83.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=19.png,11,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=15.png,3,[4]
data/vlm/2D/counting_control/images/nObjects=4_trial=98.png,4,[1] An airplane
data/vlm/2D/counting_control/images/nObjects=15_trial=93.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=14_trial=23.png,14,[1] [3]
data/vlm/2D/counting_control/images/nObjects=3_trial=39.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=9_trial=82.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=11_trial=20.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=38.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=3.png,7,[5] [4]
data/vlm/2D/counting_control/images/nObjects=2_trial=25.png,2,[2].
data/vlm/2D/counting_control/images/nObjects=13_trial=55.png,13,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=4.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=15_trial=37.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=37.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=3.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=10_trial=3.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=61.png,17,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=86.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=68.png,15,[1] [3]
data/vlm/2D/counting_control/images/nObjects=2_trial=11.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=5_trial=45.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=27.png,3,[down].
data/vlm/2D/counting_control/images/nObjects=12_trial=11.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=10.png,9,[1]* [2]
data/vlm/2D/counting_control/images/nObjects=12_trial=30.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=13_trial=91.png,13,[1]
data/vlm/2D/counting_control/images/nObjects=7_trial=84.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=5_trial=63.png,5,[4]
data/vlm/2D/counting_control/images/nObjects=12_trial=23.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=35.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=41.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=67.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=41.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=43.png,4,[down].
data/vlm/2D/counting_control/images/nObjects=11_trial=99.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=12.png,15,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=89.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=16_trial=40.png,16,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=78.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=1_trial=12.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=8_trial=12.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=31.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=96.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=92.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=2.png,3,[2].
data/vlm/2D/counting_control/images/nObjects=5_trial=44.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=16_trial=30.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=18_trial=29.png,18,[14]
data/vlm/2D/counting_control/images/nObjects=14_trial=7.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=31.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=17_trial=64.png,17,[1]*[2]*
data/vlm/2D/counting_control/images/nObjects=19_trial=59.png,19,[13]
data/vlm/2D/counting_control/images/nObjects=10_trial=44.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=5_trial=28.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=33.png,3,[2].
data/vlm/2D/counting_control/images/nObjects=9_trial=41.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=7_trial=80.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=15_trial=79.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=9_trial=96.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=14_trial=51.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=26.png,15,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=44.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=69.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=75.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=13_trial=3.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=19_trial=10.png,19,[16]
data/vlm/2D/counting_control/images/nObjects=8_trial=45.png,8,[5] Infinity symbol
data/vlm/2D/counting_control/images/nObjects=18_trial=60.png,18,[14]
data/vlm/2D/counting_control/images/nObjects=9_trial=9.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=3_trial=95.png,3,[☑].
data/vlm/2D/counting_control/images/nObjects=11_trial=22.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=50.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=19.png,3,[left]
data/vlm/2D/counting_control/images/nObjects=8_trial=98.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=47.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=6_trial=11.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=11.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=3_trial=34.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=15.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=1_trial=30.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=6_trial=46.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=3_trial=70.png,3,[left].
data/vlm/2D/counting_control/images/nObjects=9_trial=85.png,9,[1]
data/vlm/2D/counting_control/images/nObjects=4_trial=42.png,4,"[x, * ,"
data/vlm/2D/counting_control/images/nObjects=5_trial=83.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=36.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=77.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=42.png,6,[4]
data/vlm/2D/counting_control/images/nObjects=19_trial=60.png,19,[16]
data/vlm/2D/counting_control/images/nObjects=7_trial=17.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=30.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=18_trial=79.png,18,"[1,4,6"
data/vlm/2D/counting_control/images/nObjects=18_trial=3.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=9_trial=45.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=35.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=87.png,1,1
data/vlm/2D/counting_control/images/nObjects=3_trial=38.png,3,"[right, 1]."
data/vlm/2D/counting_control/images/nObjects=17_trial=98.png,17,[1][2][3
data/vlm/2D/counting_control/images/nObjects=12_trial=8.png,12,[5] [1]
data/vlm/2D/counting_control/images/nObjects=18_trial=48.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=4_trial=77.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=1_trial=6.png,1,1
data/vlm/2D/counting_control/images/nObjects=5_trial=18.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=9_trial=18.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=25.png,7,[1] [2]
data/vlm/2D/counting_control/images/nObjects=20_trial=34.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=11_trial=79.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=14_trial=1.png,14,[5].
data/vlm/2D/counting_control/images/nObjects=3_trial=85.png,3,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=67.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=11_trial=29.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=7_trial=43.png,7,[S]
data/vlm/2D/counting_control/images/nObjects=10_trial=20.png,10,[5].
data/vlm/2D/counting_control/images/nObjects=20_trial=76.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=20_trial=12.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=10_trial=91.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=21.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=17_trial=56.png,17,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=54.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=11_trial=0.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=87.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=85.png,14,[5].
data/vlm/2D/counting_control/images/nObjects=14_trial=88.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=53.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=18_trial=72.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=20_trial=10.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=9_trial=5.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=73.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=12_trial=76.png,12,[5].
data/vlm/2D/counting_control/images/nObjects=15_trial=66.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=16_trial=10.png,16,[1] [3]
data/vlm/2D/counting_control/images/nObjects=15_trial=34.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=64.png,3,[left]
data/vlm/2D/counting_control/images/nObjects=9_trial=42.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=2_trial=7.png,2,[1]
data/vlm/2D/counting_control/images/nObjects=9_trial=84.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=78.png,18,[14]
data/vlm/2D/counting_control/images/nObjects=14_trial=14.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=16_trial=85.png,16,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=92.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=15_trial=39.png,15,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=63.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=69.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=22.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=16_trial=43.png,16,[14]
data/vlm/2D/counting_control/images/nObjects=8_trial=68.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=5_trial=29.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=7.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=59.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=90.png,12,[1] [3]
data/vlm/2D/counting_control/images/nObjects=8_trial=33.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=73.png,1,1
data/vlm/2D/counting_control/images/nObjects=9_trial=72.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=35.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=37.png,3,[right].
data/vlm/2D/counting_control/images/nObjects=7_trial=22.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=13_trial=75.png,13,[1] [3]
data/vlm/2D/counting_control/images/nObjects=4_trial=89.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=34.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=60.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=18_trial=4.png,18,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=83.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=58.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=9_trial=74.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=79.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=18_trial=0.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=17_trial=0.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=19_trial=11.png,19,[13]
data/vlm/2D/counting_control/images/nObjects=20_trial=56.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=20_trial=98.png,20,[16].
data/vlm/2D/counting_control/images/nObjects=14_trial=12.png,14,[1] [3]
data/vlm/2D/counting_control/images/nObjects=4_trial=48.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=70.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=18_trial=83.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=7_trial=61.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=52.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=4_trial=57.png,4,[down].
data/vlm/2D/counting_control/images/nObjects=12_trial=81.png,12,[5].
data/vlm/2D/counting_control/images/nObjects=4_trial=84.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=95.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=7_trial=46.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=75.png,6,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=64.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=82.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=13_trial=44.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=62.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=18_trial=57.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=5_trial=41.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=10.png,11,[5] umbrella
data/vlm/2D/counting_control/images/nObjects=16_trial=42.png,16,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=91.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=57.png,8,[5].
data/vlm/2D/counting_control/images/nObjects=19_trial=43.png,19,[15]
data/vlm/2D/counting_control/images/nObjects=14_trial=18.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=20.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=32.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=9_trial=19.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=6.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=45.png,7,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=34.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=8.png,1,1.
data/vlm/2D/counting_control/images/nObjects=9_trial=36.png,9,[1] [3]
data/vlm/2D/counting_control/images/nObjects=1_trial=61.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=14_trial=49.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=14.png,10,[1] [3]
data/vlm/2D/counting_control/images/nObjects=2_trial=65.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=2_trial=10.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=5_trial=65.png,5,[x]
data/vlm/2D/counting_control/images/nObjects=2_trial=6.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=14_trial=89.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=51.png,10,[5].
data/vlm/2D/counting_control/images/nObjects=20_trial=29.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=19_trial=7.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=1_trial=47.png,1,1.
data/vlm/2D/counting_control/images/nObjects=3_trial=41.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=99.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=20_trial=97.png,20,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=36.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=43.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=13_trial=64.png,13,[5].
data/vlm/2D/counting_control/images/nObjects=8_trial=30.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=11_trial=59.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=13_trial=28.png,13,[5].
data/vlm/2D/counting_control/images/nObjects=6_trial=83.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=18_trial=10.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=6_trial=99.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=1.png,8,[1] [2]
data/vlm/2D/counting_control/images/nObjects=4_trial=29.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=20_trial=80.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=14_trial=93.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=4_trial=97.png,4,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=97.png,11,[1] [2]
data/vlm/2D/counting_control/images/nObjects=7_trial=86.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=30.png,13,[1]
data/vlm/2D/counting_control/images/nObjects=15_trial=81.png,15,"[1,4,6"
data/vlm/2D/counting_control/images/nObjects=16_trial=76.png,16,"[1,4,5"
data/vlm/2D/counting_control/images/nObjects=10_trial=19.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=79.png,7,[1] [2]
data/vlm/2D/counting_control/images/nObjects=17_trial=79.png,17,[13]
data/vlm/2D/counting_control/images/nObjects=11_trial=40.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=5_trial=71.png,5,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=99.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=17_trial=40.png,17,[1] [3]
data/vlm/2D/counting_control/images/nObjects=15_trial=24.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=16_trial=34.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=19_trial=87.png,19,[1]
data/vlm/2D/counting_control/images/nObjects=16_trial=26.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=20_trial=22.png,20,[15].
data/vlm/2D/counting_control/images/nObjects=9_trial=71.png,9,[1] [2]
data/vlm/2D/counting_control/images/nObjects=20_trial=39.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=11_trial=39.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=94.png,1,1.
data/vlm/2D/counting_control/images/nObjects=15_trial=27.png,15,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=24.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=18_trial=56.png,18,[14]
data/vlm/2D/counting_control/images/nObjects=14_trial=41.png,14,[1] [2]
data/vlm/2D/counting_control/images/nObjects=11_trial=18.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=43.png,17,[5].
data/vlm/2D/counting_control/images/nObjects=11_trial=69.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=13_trial=98.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=6.png,9,[1]
data/vlm/2D/counting_control/images/nObjects=18_trial=73.png,18,[14]
data/vlm/2D/counting_control/images/nObjects=2_trial=32.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=13_trial=94.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=20_trial=7.png,20,[14]
data/vlm/2D/counting_control/images/nObjects=6_trial=97.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=86.png,15,[1] [2]
data/vlm/2D/counting_control/images/nObjects=16_trial=59.png,16,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=55.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=7_trial=70.png,7,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=86.png,17,[14]
data/vlm/2D/counting_control/images/nObjects=5_trial=51.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=10_trial=59.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=72.png,17,[14]
data/vlm/2D/counting_control/images/nObjects=15_trial=57.png,15,[5]
data/vlm/2D/counting_control/images/nObjects=3_trial=22.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=17.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=89.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=16_trial=1.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=13_trial=97.png,13,"[1], [2],"
data/vlm/2D/counting_control/images/nObjects=12_trial=92.png,12,[1] [2]
data/vlm/2D/counting_control/images/nObjects=8_trial=27.png,8,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=0.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=6_trial=76.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=15_trial=71.png,15,[1] [3]
data/vlm/2D/counting_control/images/nObjects=17_trial=83.png,17,[15].
data/vlm/2D/counting_control/images/nObjects=12_trial=53.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=2_trial=59.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=18_trial=46.png,18,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=57.png,14,[1]
data/vlm/2D/counting_control/images/nObjects=14_trial=55.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=49.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=13_trial=60.png,13,[1] [3]
data/vlm/2D/counting_control/images/nObjects=5_trial=67.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=11_trial=82.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=8_trial=61.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=91.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=68.png,6,[5] The blue star
data/vlm/2D/counting_control/images/nObjects=6_trial=57.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=12_trial=32.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=10_trial=65.png,10,[5]
data/vlm/2D/counting_control/images/nObjects=18_trial=98.png,18,[16].
data/vlm/2D/counting_control/images/nObjects=19_trial=70.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=16_trial=82.png,16,[1]
data/vlm/2D/counting_control/images/nObjects=19_trial=48.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=5_trial=84.png,5,[5]
data/vlm/2D/counting_control/images/nObjects=9_trial=22.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=1_trial=72.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=16_trial=31.png,16,[1]
data/vlm/2D/counting_control/images/nObjects=2_trial=26.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=16_trial=33.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=0.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=22.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=5_trial=34.png,5,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=20.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=43.png,6,[5]
data/vlm/2D/counting_control/images/nObjects=3_trial=45.png,3,[1]
data/vlm/2D/counting_control/images/nObjects=3_trial=71.png,3,[2]
data/vlm/2D/counting_control/images/nObjects=11_trial=25.png,11,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=4.png,12,[5].
data/vlm/2D/counting_control/images/nObjects=7_trial=49.png,7,[2]
data/vlm/2D/counting_control/images/nObjects=18_trial=87.png,18,[15].
data/vlm/2D/counting_control/images/nObjects=6_trial=62.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=6_trial=35.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=13_trial=39.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=65.png,15,"[1], [3],"
data/vlm/2D/counting_control/images/nObjects=9_trial=46.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=19_trial=46.png,19,[15].
data/vlm/2D/counting_control/images/nObjects=6_trial=87.png,6,[1]
data/vlm/2D/counting_control/images/nObjects=8_trial=47.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=22.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=5_trial=20.png,5,[1] [2]
data/vlm/2D/counting_control/images/nObjects=19_trial=65.png,19,[14]
data/vlm/2D/counting_control/images/nObjects=17_trial=71.png,17,[1] [3]
data/vlm/2D/counting_control/images/nObjects=11_trial=76.png,11,[1] [3]
data/vlm/2D/counting_control/images/nObjects=5_trial=62.png,5,[1] [2]
data/vlm/2D/counting_control/images/nObjects=1_trial=59.png,1,[1].
data/vlm/2D/counting_control/images/nObjects=17_trial=24.png,17,[1]
data/vlm/2D/counting_control/images/nObjects=17_trial=1.png,17,[1]
data/vlm/2D/counting_control/images/nObjects=13_trial=57.png,13,[5]
data/vlm/2D/counting_control/images/nObjects=14_trial=79.png,14,[5]
data/vlm/2D/counting_control/images/nObjects=6_trial=32.png,6,[1] [2]
data/vlm/2D/counting_control/images/nObjects=16_trial=50.png,16,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=91.png,17,[14]
data/vlm/2D/counting_control/images/nObjects=8_trial=99.png,8,[5]
data/vlm/2D/counting_control/images/nObjects=15_trial=3.png,15,[1] [3]
data/vlm/2D/counting_control/images/nObjects=15_trial=98.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=16_trial=5.png,16,[16].
data/vlm/2D/counting_control/images/nObjects=6_trial=56.png,6,"[down, scissors"
data/vlm/2D/counting_control/images/nObjects=10_trial=76.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=15_trial=75.png,15,[1] [2]
data/vlm/2D/counting_control/images/nObjects=2_trial=51.png,2,[1].
data/vlm/2D/counting_control/images/nObjects=15_trial=1.png,15,[1]
data/vlm/2D/counting_control/images/nObjects=18_trial=47.png,18,[15]
data/vlm/2D/counting_control/images/nObjects=9_trial=25.png,9,[5]
data/vlm/2D/counting_control/images/nObjects=13_trial=16.png,13,[1] [2]
data/vlm/2D/counting_control/images/nObjects=16_trial=64.png,16,[15].
data/vlm/2D/counting_control/images/nObjects=3_trial=49.png,3,[2].
data/vlm/2D/counting_control/images/nObjects=6_trial=10.png,6,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=78.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=12_trial=80.png,12,[5]
data/vlm/2D/counting_control/images/nObjects=17_trial=88.png,17,[1] [3]
data/vlm/2D/counting_control/images/nObjects=18_trial=36.png,18,[13]
data/vlm/2D/counting_control/images/nObjects=10_trial=5.png,10,[1] [2]
data/vlm/2D/counting_control/images/nObjects=10_trial=79.png,10,[5] star.
data/vlm/2D/counting_control/images/nObjects=6_trial=63.png,6,[1] [2]
